NE_ID,NE_Name,NE_Type,NE_Version,Release_Version,Board_Type,IP_Address,Subnet_Mask,Gateway,Configuration_Date,Location,Vendor,Admin_Contact,Status,Priority,Operational_State,Remarks
1144,NE_F,Switch,1,8.3.6,Type_N,192.168.1.97,255.255.255.0,192.168.1.233,04-10-2024,Santa Ana,Alcatel-Lucent,admin157@domain.co,Active,High,Testing,Scheduled maintenance
1145,NE_K,Switch,5,5.6.7,Type_J,192.168.1.108,255.255.255.0,192.168.1.110,20-12-2024,Gilbert,Ciena,support6@provider.org,Active,Medium,Testing,Software patching
1146,NE_N,Switch,5,8.0.4,Type_R,192.168.1.67,255.255.255.0,192.168.1.70,13-10-2024,Fayetteville,Barracuda,admin439@provider.org,Suspended,Medium,Outage,Access control modification
1147,NE_O,Hub,4.5,6.1.6,Type_G,192.168.1.132,255.255.255.0,192.168.1.20,02-02-2024,Oklahoma City,A10 Networks,contact190@network.com,Pending,Medium,Testing,Performance monitoring setup
1148,NE_P,Switch,2.1,3.9.9,Type_D,192.168.1.17,255.255.255.0,192.168.1.247,05-08-2024,Anchorage,Samsung,contact17@company.com,Pending,High,Maintenance,Traffic encryption
1149,NE_A,Switch,3,3.6.9,Type_B,192.168.1.82,255.255.255.0,192.168.1.108,03-09-2024,Durham,Oracle,team498@service.net,Inactive,High,Testing,Database restoration
1150,NE_O,Firewall,3,9.7.0,Type_H,192.168.1.250,255.255.255.0,192.168.1.83,26-09-2024,Indianapolis,Extreme Networks,admin264@network.com,Active,Medium,Testing,User access setup
1151,NE_S,Firewall,4.5,8.4.9,Type_F,192.168.1.247,255.255.255.0,192.168.1.133,09-05-2024,New Orleans,Belkin,admin287@provider.org,Decommissioned,Low,Outage,System maintenance
1152,NE_N,Firewall,4.5,5.0.1,Type_R,192.168.1.212,255.255.255.0,192.168.1.146,19-06-2024,Irvine,Dell,team244@provider.org,Decommissioned,Low,Operational,Traffic encryption
1153,NE_M,Hub,3,8.7.3,Type_K,192.168.1.97,255.255.255.0,192.168.1.192,25-04-2024,Sacramento,F5 Networks,contact150@service.net,Active,Medium,Maintenance,Configuration backup
1154,NE_K,Switch,1,7.1.8,Type_T,192.168.1.247,255.255.255.0,192.168.1.212,20-09-2024,Anaheim,Broadcom,support85@service.net,Decommissioned,Medium,Maintenance,System upgrade
1155,NE_G,Firewall,3,9.3.5,Type_O,192.168.1.80,255.255.255.0,192.168.1.46,27-08-2024,Salt Lake City,SolarWinds,team5@network.com,Suspended,High,Maintenance,Traffic encryption
1156,NE_N,Firewall,2.1,5.6.6,Type_G,192.168.1.143,255.255.255.0,192.168.1.44,10-12-2024,El Paso,Brocade,contact376@domain.co,Decommissioned,Low,Outage,Redundancy setup
1157,NE_W,Firewall,2.1,1.1.8,Type_P,192.168.1.43,255.255.255.0,192.168.1.147,31-07-2024,North Las Vegas,Apple,user301@network.com,Pending,Low,Maintenance,Patch deployment
1158,NE_U,Firewall,1,8.4.6,Type_P,192.168.1.22,255.255.255.0,192.168.1.144,20-08-2024,Amarillo,Alcatel-Lucent,team253@domain.co,Active,High,Testing,Database restoration
1159,NE_G,Switch,1,6.0.5,Type_Q,192.168.1.114,255.255.255.0,192.168.1.82,08-09-2024,Des Moines,Broadcom,support105@service.net,Inactive,Low,Outage,Firmware update
1160,NE_W,Switch,3,3.9.4,Type_X,192.168.1.197,255.255.255.0,192.168.1.218,31-12-2024,Moreno Valley,Arista,contact317@company.com,Inactive,High,Testing,Storage expansion
1161,NE_W,Firewall,3,8.7.2,Type_P,192.168.1.218,255.255.255.0,192.168.1.215,25-09-2024,Milwaukee,Brocade,contact229@provider.org,Pending,Low,Outage,Performance monitoring setup
1162,NE_N,Router,1,7.8.8,Type_K,192.168.1.171,255.255.255.0,192.168.1.29,07-03-2024,Tampa,Avaya,user317@company.com,Pending,High,Outage,Network optimization
1163,NE_I,Router,3,3.3.9,Type_P,192.168.1.253,255.255.255.0,192.168.1.68,27-11-2024,Scottsdale,Sophos,support69@service.net,Suspended,Medium,Operational,Account provisioning
1164,NE_R,Firewall,4.5,4.8.4,Type_Z,192.168.1.217,255.255.255.0,192.168.1.151,15-05-2024,Durham,Palo Alto Networks,support277@company.com,Decommissioned,High,Maintenance,Device calibration
1165,NE_H,Switch,5,6.6.8,Type_L,192.168.1.135,255.255.255.0,192.168.1.106,17-10-2024,El Paso,MicroTik,support185@company.com,Pending,High,Outage,Resource allocation
1166,NE_P,Switch,3,9.7.1,Type_W,192.168.1.113,255.255.255.0,192.168.1.125,24-12-2024,Wichita,Xiaomi,admin205@network.com,Inactive,Low,Maintenance,Compliance check
1167,NE_N,Switch,3,9.7.3,Type_E,192.168.1.25,255.255.255.0,192.168.1.74,23-08-2024,Oklahoma City,Netgear,admin243@provider.org,Inactive,Medium,Testing,Security audit
1168,NE_J,Router,1,1.6.5,Type_E,192.168.1.209,255.255.255.0,192.168.1.197,13-02-2024,Durham,Netgear,admin464@network.com,Decommissioned,High,Operational,Server hardening
1169,NE_V,Switch,1,2.8.5,Type_H,192.168.1.102,255.255.255.0,192.168.1.154,07-05-2024,Atlanta,Netgear,contact286@provider.org,Active,High,Operational,Network segmentation
1170,NE_W,Hub,5,8.2.2,Type_Y,192.168.1.217,255.255.255.0,192.168.1.253,19-08-2024,Manhattan,Fortinet,admin239@network.com,Pending,High,Outage,Incident resolution
1171,NE_T,Hub,2.1,8.6.8,Type_Q,192.168.1.22,255.255.255.0,192.168.1.108,27-10-2024,Montgomery,Huawei,admin388@company.com,Inactive,High,Maintenance,Performance tuning
1172,NE_G,Firewall,1,1.7.8,Type_Q,192.168.1.41,255.255.255.0,192.168.1.145,06-12-2024,Jacksonville,Cisco,admin148@network.com,Inactive,Medium,Testing,Scheduled maintenance
1173,NE_Z,Firewall,4.5,5.2.0,Type_X,192.168.1.57,255.255.255.0,192.168.1.73,30-09-2024,Lexington,Ericsson,user456@domain.co,Pending,High,Maintenance,Configuration validation
1174,NE_S,Switch,5,8.5.5,Type_Y,192.168.1.169,255.255.255.0,192.168.1.32,08-03-2024,Santa Ana,TP-Link,team347@domain.co,Inactive,High,Operational,Storage expansion
1175,NE_L,Hub,4.5,1.3.3,Type_Y,192.168.1.28,255.255.255.0,192.168.1.178,28-09-2024,Norfolk,Broadcom,admin173@company.com,Decommissioned,Medium,Testing,System upgrade
1176,NE_B,Router,1,5.9.0,Type_T,192.168.1.11,255.255.255.0,192.168.1.63,14-02-2024,Toledo,Huawei,support323@domain.co,Suspended,Low,Outage,Service activation
1177,NE_K,Hub,4.5,4.0.9,Type_B,192.168.1.225,255.255.255.0,192.168.1.84,02-03-2024,Mesa,IBM,contact59@provider.org,Pending,Medium,Maintenance,Configuration backup
1178,NE_N,Firewall,5,9.3.5,Type_X,192.168.1.227,255.255.255.0,192.168.1.210,20-10-2024,Montgomery,Belkin,admin205@provider.org,Suspended,Medium,Maintenance,DNS configuration
1179,NE_L,Hub,3,5.2.0,Type_H,192.168.1.129,255.255.255.0,192.168.1.197,10-03-2024,Oxnard,D-Link,contact34@domain.co,Decommissioned,Medium,Operational,IP address allocation
1180,NE_T,Firewall,1,4.7.2,Type_L,192.168.1.172,255.255.255.0,192.168.1.121,18-04-2024,Miami,A10 Networks,team403@domain.co,Decommissioned,Low,Operational,Firmware update
1181,NE_L,Router,4.5,1.6.6,Type_N,192.168.1.72,255.255.255.0,192.168.1.170,28-11-2024,Reno,Palo Alto Networks,team56@service.net,Active,High,Testing,Performance monitoring setup
1182,NE_R,Router,4.5,1.1.8,Type_C,192.168.1.244,255.255.255.0,192.168.1.251,28-09-2024,Mesa,Belkin,contact324@domain.co,Pending,Medium,Outage,System reboot
1183,NE_Q,Switch,2.1,4.1.8,Type_M,192.168.1.234,255.255.255.0,192.168.1.217,13-06-2024,Frisco,IBM,admin311@company.com,Suspended,Medium,Testing,System reboot
1184,NE_R,Switch,1,8.5.6,Type_R,192.168.1.29,255.255.255.0,192.168.1.183,22-08-2024,Amarillo,AWS,admin55@company.com,Active,Medium,Operational,Performance monitoring setup
1185,NE_K,Router,4.5,5.9.9,Type_H,192.168.1.138,255.255.255.0,192.168.1.36,19-12-2024,Detroit,Riverbed,contact9@domain.co,Pending,Low,Outage,Virtual machine provisioning
1186,NE_A,Router,4.5,1.5.1,Type_V,192.168.1.57,255.255.255.0,192.168.1.25,20-07-2024,Des Moines,Brocade,admin154@network.com,Suspended,Medium,Outage,Hardware installation
1187,NE_U,Firewall,3,7.5.1,Type_B,192.168.1.2,255.255.255.0,192.168.1.207,02-07-2024,San Bernardino,Brocade,user167@domain.co,Active,High,Testing,Load balancing configuration
1188,NE_M,Switch,3,4.9.6,Type_L,192.168.1.233,255.255.255.0,192.168.1.5,26-10-2024,Las Vegas,Ubiquiti,support196@service.net,Active,Medium,Outage,Software upgrade
1189,NE_D,Router,5,7.2.5,Type_J,192.168.1.189,255.255.255.0,192.168.1.177,24-09-2024,Portland,Ruckus Wireless,admin164@service.net,Inactive,Low,Testing,DNS configuration
1190,NE_J,Hub,5,5.0.8,Type_X,192.168.1.31,255.255.255.0,192.168.1.86,26-10-2024,Berlin,MicroTik,support71@provider.org,Inactive,High,Maintenance,Firmware update
1191,NE_E,Switch,3,8.6.0,Type_S,192.168.1.160,255.255.255.0,192.168.1.252,28-10-2024,Columbus,TP-Link,admin329@domain.co,Active,Medium,Testing,Scheduled maintenance
1192,NE_U,Firewall,4.5,9.4.3,Type_O,192.168.1.245,255.255.255.0,192.168.1.175,10-06-2024,London,Avaya,admin71@domain.co,Suspended,Medium,Operational,Scheduled maintenance
1193,NE_F,Gateway,2.1,5.3.7,Type_R,192.168.1.141,255.255.255.0,192.168.1.118,29-03-2024,Fontana,Apple,user271@company.com,Inactive,Medium,Maintenance,Security protocol enhancement
1194,NE_B,Router,5,3.9.3,Type_A,192.168.1.47,255.255.255.0,192.168.1.228,19-08-2024,Atlanta,Arista,contact89@provider.org,Decommissioned,High,Maintenance,Traffic encryption
1195,NE_K,Firewall,5,3.7.2,Type_N,192.168.1.180,255.255.255.0,192.168.1.120,19-07-2024,Aurora,MicroTik,contact72@company.com,Decommissioned,Low,Maintenance,Firmware update
1196,NE_F,Gateway,3,1.0.7,Type_C,192.168.1.151,255.255.255.0,192.168.1.104,08-02-2024,Arlington,Cisco,contact69@service.net,Active,Medium,Maintenance,IP address allocation
1197,NE_I,Router,2.1,3.4.5,Type_Z,192.168.1.10,255.255.255.0,192.168.1.123,29-05-2024,Overland Park,Lenovo,contact224@provider.org,Active,Medium,Outage,Disaster recovery testing
1198,NE_U,Gateway,5,1.3.0,Type_N,192.168.1.109,255.255.255.0,192.168.1.77,24-08-2024,Cape Coral,Palo Alto Networks,user375@company.com,Inactive,Medium,Testing,Software patching
1199,NE_L,Gateway,5,7.7.6,Type_D,192.168.1.151,255.255.255.0,192.168.1.92,06-03-2024,New Orleans,A10 Networks,user291@domain.co,Active,Medium,Outage,Cluster expansion
1200,NE_K,Gateway,4.5,7.4.8,Type_Y,192.168.1.180,255.255.255.0,192.168.1.64,16-09-2024,Portland,Ericsson,team246@service.net,Pending,Medium,Operational,Backup verification
1201,NE_Y,Firewall,4.5,9.9.9,Type_F,192.168.1.131,255.255.255.0,192.168.1.46,21-07-2024,St. Petersburg,Sophos,contact385@service.net,Inactive,Medium,Maintenance,Endpoint protection update
1202,NE_A,Hub,3,7.0.3,Type_X,192.168.1.88,255.255.255.0,192.168.1.90,29-04-2024,Santa Clarita,IBM,contact333@company.com,Pending,Low,Outage,License renewal
1203,NE_W,Gateway,5,7.6.0,Type_P,192.168.1.112,255.255.255.0,192.168.1.88,21-09-2024,Fontana,ZTE,admin300@service.net,Inactive,Low,Testing,Site inspection
1204,NE_V,Gateway,5,9.6.7,Type_M,192.168.1.50,255.255.255.0,192.168.1.236,10-05-2024,Dallas,HP Enterprise,user439@company.com,Decommissioned,High,Operational,Resource scaling
1205,NE_R,Firewall,1,9.1.7,Type_F,192.168.1.173,255.255.255.0,192.168.1.84,23-02-2024,Detroit,Nokia,support484@service.net,Decommissioned,Low,Outage,Firmware update
1206,NE_P,Hub,5,2.3.8,Type_L,192.168.1.189,255.255.255.0,192.168.1.83,05-08-2024,Fayetteville,Netgear,team421@company.com,Suspended,Medium,Testing,Performance monitoring setup
1207,NE_G,Firewall,5,6.1.2,Type_T,192.168.1.42,255.255.255.0,192.168.1.247,30-09-2024,Glendale,Blue Coat,support141@provider.org,Pending,Medium,Maintenance,Performance tuning
1208,NE_R,Router,4.5,1.8.3,Type_L,192.168.1.240,255.255.255.0,192.168.1.30,01-04-2024,Corpus Christi,MicroTik,user455@provider.org,Suspended,Medium,Operational,Network optimization
1209,NE_W,Router,3,1.7.4,Type_Y,192.168.1.252,255.255.255.0,192.168.1.154,23-11-2024,Salt Lake City,Apple,support302@service.net,Inactive,Low,Outage,VPN setup
1210,NE_Y,Router,1,6.8.5,Type_T,192.168.1.68,255.255.255.0,192.168.1.229,24-03-2024,Rochester,Riverbed,team335@company.com,Decommissioned,High,Outage,Account provisioning
1211,NE_N,Hub,5,7.3.8,Type_G,192.168.1.44,255.255.255.0,192.168.1.157,03-03-2024,Lubbock,Arista,team428@domain.co,Inactive,Medium,Testing,User authentication setup
1212,NE_X,Firewall,3,1.2.6,Type_W,192.168.1.153,255.255.255.0,192.168.1.231,15-11-2024,Amarillo,Blue Coat,user76@provider.org,Suspended,High,Testing,Bandwidth adjustment
1213,NE_H,Gateway,3,8.8.1,Type_G,192.168.1.212,255.255.255.0,192.168.1.39,17-06-2024,Fresno,AWS,admin180@domain.co,Decommissioned,Medium,Maintenance,Security patching
1214,NE_L,Gateway,2.1,8.3.1,Type_N,192.168.1.65,255.255.255.0,192.168.1.98,15-12-2024,Little Rock,A10 Networks,support436@domain.co,Active,Medium,Outage,Traffic routing update
1215,NE_C,Router,5,8.4.6,Type_A,192.168.1.119,255.255.255.0,192.168.1.199,05-07-2024,Chennai,Palo Alto Networks,contact137@network.com,Inactive,High,Maintenance,Server hardening
1216,NE_G,Firewall,5,9.6.5,Type_G,192.168.1.102,255.255.255.0,192.168.1.68,03-12-2024,Virginia Beach,Palo Alto Networks,admin386@network.com,Suspended,Medium,Maintenance,Software upgrade
1217,NE_M,Hub,4.5,9.7.9,Type_O,192.168.1.146,255.255.255.0,192.168.1.251,20-02-2024,Scottsdale,Juniper,contact355@service.net,Pending,Low,Outage,Firmware update
1218,NE_W,Switch,3,2.4.1,Type_O,192.168.1.136,255.255.255.0,192.168.1.20,25-07-2024,El Paso,Ruckus Wireless,support132@company.com,Decommissioned,Low,Maintenance,Database restoration
1219,NE_C,Firewall,3,6.1.1,Type_E,192.168.1.36,255.255.255.0,192.168.1.147,17-09-2024,Denver,A10 Networks,support432@domain.co,Active,Medium,Operational,Network segmentation
1220,NE_H,Hub,5,8.2.2,Type_Z,192.168.1.214,255.255.255.0,192.168.1.13,01-07-2024,Jacksonville,Arista,user39@network.com,Pending,Low,Operational,Configuration backup
1221,NE_F,Hub,4.5,8.2.0,Type_B,192.168.1.6,255.255.255.0,192.168.1.141,12-06-2024,Baton Rouge,SolarWinds,user88@network.com,Inactive,High,Testing,Server migration
1222,NE_K,Router,5,7.0.2,Type_W,192.168.1.94,255.255.255.0,192.168.1.171,26-06-2024,Fontana,Sophos,contact356@domain.co,Decommissioned,Medium,Outage,Load balancing configuration
1223,NE_Z,Firewall,1,8.3.5,Type_U,192.168.1.9,255.255.255.0,192.168.1.68,27-01-2024,Chandler,Ciena,user246@domain.co,Active,Low,Outage,System upgrade
1224,NE_V,Hub,3,8.9.0,Type_P,192.168.1.238,255.255.255.0,192.168.1.11,25-11-2024,St. Louis,Qualcomm,user22@service.net,Decommissioned,Medium,Operational,Network segmentation
1225,NE_K,Router,2.1,3.9.9,Type_G,192.168.1.10,255.255.255.0,192.168.1.54,11-05-2024,Aurora,Asus,admin270@network.com,Suspended,Low,Testing,Backup verification
1226,NE_L,Gateway,4.5,3.1.3,Type_Y,192.168.1.49,255.255.255.0,192.168.1.5,16-11-2024,Bakersfield,Ruckus Wireless,team175@service.net,Inactive,Medium,Testing,Cluster expansion
1227,NE_X,Hub,5,4.3.4,Type_U,192.168.1.254,255.255.255.0,192.168.1.36,19-07-2024,Austin,Broadcom,contact484@service.net,Active,High,Maintenance,Configuration backup
1228,NE_B,Switch,1,2.8.2,Type_Y,192.168.1.235,255.255.255.0,192.168.1.132,27-05-2024,Fort Wayne,SonicWall,user170@network.com,Decommissioned,Medium,Operational,Incident resolution
1229,NE_E,Firewall,4.5,2.2.1,Type_S,192.168.1.25,255.255.255.0,192.168.1.114,27-07-2024,Gilbert,HP Enterprise,user399@service.net,Inactive,High,Outage,DNS configuration
1230,NE_J,Hub,5,6.7.2,Type_V,192.168.1.177,255.255.255.0,192.168.1.54,18-05-2024,Aurora,Avaya,team150@company.com,Pending,Medium,Operational,Security protocol enhancement
1231,NE_Q,Hub,3,2.0.0,Type_S,192.168.1.234,255.255.255.0,192.168.1.240,15-12-2024,San Bernardino,Nokia,admin493@company.com,Decommissioned,Medium,Maintenance,System reboot
1232,NE_N,Gateway,3,9.7.4,Type_W,192.168.1.127,255.255.255.0,192.168.1.46,02-11-2024,Huntington Beach,Apple,user333@provider.org,Decommissioned,Medium,Maintenance,System upgrade
1233,NE_N,Switch,3,6.4.3,Type_P,192.168.1.117,255.255.255.0,192.168.1.5,04-05-2024,Raleigh,Ciena,user352@service.net,Decommissioned,Medium,Operational,Security patching
1234,NE_L,Firewall,1,9.0.3,Type_K,192.168.1.199,255.255.255.0,192.168.1.211,29-01-2024,San Francisco,Brocade,team412@provider.org,Active,High,Operational,Hardware installation
1235,NE_Q,Gateway,1,5.1.6,Type_K,192.168.1.156,255.255.255.0,192.168.1.209,27-04-2024,Salt Lake City,Arista,contact207@network.com,Suspended,Low,Testing,Firewall rule update
1236,NE_E,Router,1,8.1.0,Type_Z,192.168.1.168,255.255.255.0,192.168.1.174,10-06-2024,Spokane,HP Enterprise,admin87@network.com,Pending,High,Maintenance,Data migration
1237,NE_Q,Switch,3,5.2.7,Type_N,192.168.1.197,255.255.255.0,192.168.1.225,11-08-2024,Irving,Qualcomm,user389@company.com,Pending,High,Operational,Firmware update
1238,NE_G,Gateway,1,9.1.1,Type_U,192.168.1.192,255.255.255.0,192.168.1.120,16-01-2024,Birmingham,Avaya,user414@service.net,Active,Low,Testing,Device registration
1239,NE_T,Gateway,4.5,4.3.6,Type_E,192.168.1.136,255.255.255.0,192.168.1.71,08-08-2024,Albuquerque,Google Cloud,admin172@company.com,Inactive,Medium,Outage,Connectivity testing
1240,NE_H,Gateway,5,6.8.7,Type_F,192.168.1.99,255.255.255.0,192.168.1.209,18-08-2024,Stockton,Citrix,user287@network.com,Inactive,Low,Operational,Firewall rule update
1241,NE_K,Gateway,4.5,1.6.1,Type_S,192.168.1.72,255.255.255.0,192.168.1.49,25-12-2024,Denver,Google Cloud,support461@domain.co,Active,Low,Outage,Software patching
1242,NE_Q,Gateway,2.1,2.8.3,Type_B,192.168.1.43,255.255.255.0,192.168.1.48,04-11-2024,Buffalo,TP-Link,admin494@network.com,Pending,High,Outage,Hardware installation
1243,NE_W,Switch,5,2.2.3,Type_F,192.168.1.67,255.255.255.0,192.168.1.31,19-06-2024,Riverside,Asus,team106@network.com,Pending,High,Maintenance,Security patching
1244,NE_R,Switch,2.1,3.6.9,Type_U,192.168.1.230,255.255.255.0,192.168.1.202,07-01-2024,Chennai,Juniper,support45@service.net,Pending,Low,Maintenance,Virtual machine provisioning
1245,NE_U,Hub,4.5,5.8.0,Type_Z,192.168.1.172,255.255.255.0,192.168.1.76,31-01-2024,Mesa,Arista,support271@network.com,Inactive,Low,Maintenance,Configuration tuning
1246,NE_R,Firewall,4.5,4.7.5,Type_Y,192.168.1.42,255.255.255.0,192.168.1.18,29-07-2024,Boston,CommScope,admin157@network.com,Decommissioned,Low,Testing,Load test completion
1247,NE_O,Hub,4.5,9.4.7,Type_G,192.168.1.137,255.255.255.0,192.168.1.48,26-12-2024,Fort Worth,Ericsson,team467@service.net,Decommissioned,High,Outage,Load test completion
1248,NE_L,Gateway,3,1.2.5,Type_E,192.168.1.199,255.255.255.0,192.168.1.182,15-04-2024,Port St. Lucie,TP-Link,user40@domain.co,Inactive,Medium,Testing,Endpoint protection update
1249,NE_D,Gateway,5,4.5.2,Type_O,192.168.1.53,255.255.255.0,192.168.1.241,17-05-2024,El Paso,Blue Coat,support69@company.com,Suspended,Low,Operational,Device registration
1250,NE_G,Firewall,3,4.0.1,Type_B,192.168.1.95,255.255.255.0,192.168.1.104,01-03-2024,Cape Coral,Extreme Networks,user5@provider.org,Inactive,High,Operational,Cluster expansion
1251,NE_C,Hub,3,2.1.6,Type_A,192.168.1.115,255.255.255.0,192.168.1.15,13-07-2024,Aurora,Check Point,support285@domain.co,Inactive,Medium,Outage,Firewall rule update
1252,NE_N,Firewall,1,6.7.4,Type_T,192.168.1.226,255.255.255.0,192.168.1.153,21-08-2024,Yonkers,SolarWinds,team70@domain.co,Active,Low,Maintenance,Storage expansion
1253,NE_S,Firewall,1,3.6.7,Type_W,192.168.1.77,255.255.255.0,192.168.1.234,13-05-2024,Durham,Nokia,admin406@company.com,Active,High,Operational,Redundancy setup
1254,NE_N,Hub,2.1,7.6.6,Type_C,192.168.1.32,255.255.255.0,192.168.1.90,01-04-2024,Pittsburgh,D-Link,team222@provider.org,Suspended,Low,Maintenance,Compliance check
1255,NE_K,Firewall,3,9.9.7,Type_G,192.168.2.9,255.255.255.0,192.168.2.35,29-08-2024,Wichita,HP Enterprise,contact14@provider.org,Pending,Medium,Testing,User authentication setup
1256,NE_G,Hub,2.1,3.8.8,Type_L,192.168.2.173,255.255.255.0,192.168.2.99,11-05-2024,Frisco,Netgear,team261@network.com,Suspended,Medium,Operational,Device calibration
1257,NE_P,Firewall,2.1,5.3.5,Type_O,192.168.2.53,255.255.255.0,192.168.2.180,22-11-2024,Frisco,Ruckus Wireless,team173@service.net,Inactive,High,Maintenance,Security protocol enhancement
1258,NE_P,Gateway,1,2.2.2,Type_Y,192.168.2.92,255.255.255.0,192.168.2.205,12-02-2024,Colorado Springs,Lenovo,support316@domain.co,Suspended,Low,Testing,Patch deployment
1259,NE_E,Hub,1,9.2.9,Type_A,192.168.2.160,255.255.255.0,192.168.2.126,10-07-2024,Corpus Christi,ZTE,support395@network.com,Pending,High,Testing,Configuration tuning
1260,NE_O,Hub,5,8.2.3,Type_M,192.168.2.73,255.255.255.0,192.168.2.158,28-06-2024,Spokane,Oracle,contact32@domain.co,Inactive,High,Maintenance,Resource scaling
1261,NE_V,Hub,2.1,3.4.0,Type_H,192.168.2.108,255.255.255.0,192.168.2.65,19-05-2024,Baltimore,Avaya,team343@domain.co,Suspended,Low,Testing,Software patching
1262,NE_Y,Gateway,3,4.8.3,Type_P,192.168.2.126,255.255.255.0,192.168.2.144,09-01-2024,Amarillo,Xiaomi,team345@service.net,Inactive,Low,Maintenance,Load balancing configuration
1263,NE_D,Router,2.1,5.0.0,Type_Q,192.168.2.157,255.255.255.0,192.168.2.172,27-10-2024,Nashville,Broadcom,admin180@service.net,Pending,Low,Maintenance,Disaster recovery testing
1264,NE_G,Hub,1,3.0.2,Type_U,192.168.2.41,255.255.255.0,192.168.2.83,09-02-2024,Omaha,Asus,team457@provider.org,Pending,Medium,Operational,Software patching
